total_net_assets,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,morningstar_return_rating,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_score
53279652.0,328.0,569.0,1259.0,1.0,0.1102,0.0816,0.1146,22.96,2.0,22.96
5157120000.0,189.0,329.0,738.0,5.0,0.2705,0.2846,0.1649,28.79,72.0,28.79
472439296.0,290.0,504.0,1120.0,3.0,0.0773,0.1072,0.0767,24.69,51.0,24.69
101771040.0,299.0,545.0,1251.0,3.0,0.1014,0.1083,0.1095,24.73,79.0,24.73
868233536.0,261.0,464.0,1049.0,4.0,0.2382,0.1972,0.1338,22.54,17.0,22.54
329242720.0,400.0,692.0,1523.0,2.0,0.0885,0.0961,0.0656,22.31,24.0,22.31
1484417536.0,214.0,373.0,835.0,2.0,0.093,0.0896,0.0876,24.14,44.0,24.14
115059640.0,821.0,1071.0,1787.0,3.0,0.0848,0.0876,0.0675,23.89,91.0,23.89
115059640.0,234.0,441.0,1041.0,3.0,0.1072,0.1022,0.0759,23.89,91.0,23.89
115059640.0,154.0,304.0,741.0,3.0,0.1099,0.1046,0.0782,23.89,91.0,23.89
115059640.0,375.0,684.0,1560.0,3.0,0.1024,0.0972,0.0709,23.89,91.0,23.89
287204864.0,550.0,989.0,2011.0,2.0,0.1232,0.1231,0.0836,23.76,89.0,23.76
331760192.0,547.0,979.0,1984.0,2.0,0.1062,0.1032,0.0723,23.78,90.0,23.78
154534784.0,550.0,989.0,2011.0,2.0,0.1306,0.1305,0.089,23.87,91.0,23.87
107301696.0,763.0,1305.0,2782.0,3.0,0.154,0.1647,0.1078,24.54,49.0,24.54
107301696.0,661.0,1133.0,2438.0,4.0,0.1568,0.1675,0.1108,24.54,49.0,24.54
107301696.0,799.0,1365.0,2901.0,3.0,0.1511,0.1618,0.1063,24.54,49.0,24.54
107301696.0,1283.0,1802.0,3217.0,3.0,0.1326,0.1516,0.1018,24.54,49.0,24.54
107301696.0,959.0,1629.0,3416.0,3.0,0.1449,0.1555,0.0996,24.54,49.0,24.54
107494416.0,827.0,1091.0,1842.0,3.0,0.1164,0.1246,0.0894,23.78,90.0,23.78
107494416.0,552.0,992.0,2020.0,2.0,0.1276,0.1278,0.0868,23.78,90.0,23.78
107494416.0,240.0,462.0,1100.0,3.0,0.1393,0.1395,0.0979,23.78,90.0,23.78
107494416.0,161.0,325.0,802.0,4.0,0.142,0.1421,0.101,23.78,90.0,23.78
107494416.0,381.0,704.0,1617.0,3.0,0.1342,0.1345,0.0928,23.78,90.0,23.78
134715920.0,824.0,1081.0,1815.0,3.0,0.104,0.1104,0.0808,23.78,90.0,23.78
134715920.0,548.0,982.0,1993.0,2.0,0.1154,0.1137,0.0783,23.78,90.0,23.78
134715920.0,237.0,452.0,1070.0,3.0,0.127,0.1253,0.0894,23.78,90.0,23.78
134715920.0,158.0,315.0,772.0,4.0,0.1294,0.1277,0.0929,23.78,90.0,23.78
134715920.0,378.0,694.0,1589.0,3.0,0.1217,0.1203,0.0843,23.78,90.0,23.78
331760192.0,823.0,1078.0,1806.0,3.0,0.0952,0.1002,0.0748,23.78,90.0,23.78
287204864.0,826.0,1087.0,1833.0,3.0,0.1118,0.1198,0.0861,23.76,89.0,23.76
154534784.0,826.0,1087.0,1833.0,3.0,0.1191,0.1274,0.0915,23.87,91.0,23.87
287204864.0,380.0,700.0,1607.0,3.0,0.1297,0.1295,0.0895,23.76,89.0,23.76
331760192.0,377.0,690.0,1579.0,3.0,0.1128,0.1097,0.0782,23.78,90.0,23.78
154534784.0,380.0,700.0,1607.0,3.0,0.1372,0.1371,0.095,23.87,91.0,23.87
331760192.0,156.0,311.0,762.0,4.0,0.1201,0.1171,0.0863,23.78,90.0,23.78
287204864.0,160.0,322.0,792.0,4.0,0.1375,0.1373,0.0978,23.76,89.0,23.76
154534784.0,160.0,322.0,792.0,4.0,0.1448,0.1448,0.1031,23.87,91.0,23.87
70212288.0,826.0,1087.0,1833.0,3.0,0.1217,0.1284,0.093,23.87,91.0,23.87
70212288.0,550.0,989.0,2011.0,2.0,0.133,0.1315,0.0904,23.87,91.0,23.87
70212288.0,239.0,458.0,1090.0,4.0,0.1447,0.1435,0.1017,23.87,91.0,23.87
70212288.0,160.0,322.0,792.0,4.0,0.1474,0.1458,0.105,23.87,91.0,23.87
70212288.0,380.0,700.0,1607.0,3.0,0.1396,0.1382,0.0963,23.87,91.0,23.87
3220328704.0,199.0,346.0,774.0,3.0,0.1698,0.1436,0.1266,20.88,14.0,20.88
739182848.0,931.0,1192.0,1935.0,2.0,0.0428,0.0783,0.0748,28.02,52.0,28.02
739182848.0,331.0,574.0,1271.0,2.0,0.0652,0.0928,0.083,28.02,52.0,28.02
739182848.0,440.0,761.0,1669.0,2.0,0.0616,0.089,0.0792,28.02,52.0,28.02
739182848.0,486.0,839.0,1834.0,2.0,0.0598,0.0873,0.0775,28.02,52.0,28.02
739182848.0,456.0,787.0,1724.0,2.0,0.0608,0.0885,0.0788,28.02,52.0,28.02
739182848.0,378.0,654.0,1443.0,2.0,0.0634,0.0911,0.0812,28.02,52.0,28.02
739182848.0,300.0,520.0,1155.0,2.0,0.0664,0.094,0.0829,28.02,52.0,28.02
739182848.0,274.0,477.0,1061.0,2.0,0.067,0.0947,0.0834,28.02,52.0,28.02
739182848.0,300.0,520.0,1155.0,2.0,0.0662,0.0938,0.084,28.02,52.0,28.02
14092848128.0,208.0,362.0,810.0,4.0,0.2312,0.2137,0.1772,21.45,58.0,21.45
28809538.0,1258.0,1804.0,3286.0,3.0,0.2015,0.2029,0.1238,20.69,2.0,20.69
28809538.0,898.0,1573.0,3375.0,3.0,0.2165,0.208,0.1227,20.69,2.0,20.69
28809538.0,669.0,1196.0,2642.0,4.0,0.2268,0.2181,0.1309,20.69,2.0,20.69
28809538.0,639.0,1157.0,2579.0,3.0,0.2286,0.2204,0.1332,20.69,2.0,20.69
7366548992.0,234.0,407.0,908.0,2.0,0.1349,0.1413,0.1266,21.93,71.0,21.93
2336114432.0,244.0,426.0,953.0,4.0,0.166,0.1502,0.123,21.78,7.0,21.78
1644087424.0,238.0,418.0,939.0,2.0,0.0885,0.1147,0.0925,24.58,76.0,24.58
19350272000.0,198.0,345.0,774.0,3.0,0.2184,0.21,0.1765,20.21,17.0,20.21
245243488.0,273.0,480.0,1077.0,3.0,0.0353,0.0705,0.0426,25.65,96.0,25.65
11463705.0,735.0,1343.0,2989.0,4.0,0.1625,0.1591,0.1207,20.38,2.0,20.38
132754360.0,912.0,1561.0,3299.0,4.0,0.0843,0.0853,0.0632,25.23,57.0,25.23
739182848.0,609.0,1047.0,2070.0,1.0,0.0555,0.0829,0.0733,28.02,52.0,28.02
619295552.0,298.0,521.0,1162.0,2.0,0.0896,0.114,0.1042,27.92,49.0,27.92
2982212864.0,300.0,520.0,1155.0,3.0,0.1675,0.2012,0.139,29.34,86.0,29.34
2982212864.0,262.0,455.0,1014.0,3.0,0.1689,0.2027,0.14,29.34,86.0,29.34
619295552.0,454.0,787.0,1731.0,2.0,0.0841,0.1084,0.0988,27.92,49.0,27.92
2123381760.0,208.0,362.0,810.0,3.0,0.1028,0.1229,0.1206,22.84,30.0,22.84
135724272.0,163.0,301.0,704.0,3.0,0.1058,0.1171,0.1122,23.55,49.0,23.55
4862709248.0,287.0,498.0,1108.0,5.0,0.1356,0.1371,0.0959,21.86,18.0,21.86
1681360384.0,465.0,803.0,1757.0,2.0,0.1204,0.1164,0.0865,23.06,43.0,23.06
1681360384.0,368.0,638.0,1409.0,3.0,0.1242,0.12,0.0899,23.06,43.0,23.06
389154560.0,340.0,590.0,1306.0,2.0,0.0872,0.08,0.0643,23.67,87.0,23.67
1818848384.0,290.0,504.0,1120.0,3.0,0.1091,0.1034,0.0807,23.38,67.0,23.38
733870720.0,390.0,676.0,1489.0,3.0,0.1381,0.1369,0.0992,22.96,36.0,22.96
733870720.0,486.0,839.0,1834.0,2.0,0.1348,0.1334,0.0959,22.96,36.0,22.96
733870720.0,214.0,373.0,835.0,4.0,0.1446,0.1433,0.1053,22.96,36.0,22.96
733870720.0,331.0,574.0,1271.0,3.0,0.1404,0.1391,0.1012,22.96,36.0,22.96
6338726912.0,122.0,213.0,480.0,2.0,0.1065,0.1143,0.1036,22.16,18.0,22.16
733870720.0,293.0,509.0,1131.0,3.0,0.1418,0.1405,0.1026,22.96,36.0,22.96
389154560.0,164.0,285.0,640.0,3.0,0.0931,0.086,0.0702,23.67,87.0,23.67
1681360384.0,192.0,335.0,750.0,4.0,0.1306,0.1263,0.096,23.06,43.0,23.06
1818848384.0,252.0,439.0,978.0,3.0,0.1105,0.1047,0.0819,23.38,67.0,23.38
1681360384.0,271.0,471.0,1049.0,3.0,0.1274,0.1233,0.0932,23.06,43.0,23.06
389154560.0,243.0,422.0,942.0,3.0,0.0905,0.0833,0.0676,23.67,87.0,23.67
1285543168.0,287.0,498.0,1108.0,3.0,0.1378,0.1346,0.0999,22.97,37.0,22.97
1285543168.0,480.0,829.0,1813.0,2.0,0.1307,0.1277,0.0932,22.97,37.0,22.97
1285543168.0,205.0,357.0,798.0,3.0,0.1407,0.1375,0.1027,22.97,37.0,22.97
1285543168.0,325.0,563.0,1248.0,3.0,0.1365,0.1333,0.0987,22.97,37.0,22.97
1285543168.0,484.0,665.0,1466.0,3.0,0.1343,0.1312,0.0966,22.97,37.0,22.97
1681360384.0,309.0,536.0,1190.0,3.0,0.126,0.122,0.092,23.06,43.0,23.06
389154560.0,437.0,755.0,1657.0,2.0,0.0839,0.0767,0.061,23.67,87.0,23.67
389154560.0,281.0,488.0,1084.0,3.0,0.0895,0.0823,0.0663,23.67,87.0,23.67
1818848384.0,446.0,771.0,1691.0,3.0,0.1037,0.0979,0.0752,23.38,67.0,23.38
1818848384.0,173.0,302.0,677.0,4.0,0.1134,0.1076,0.0847,23.38,67.0,23.38
1818848384.0,350.0,606.0,1340.0,3.0,0.1073,0.1014,0.0785,23.38,67.0,23.38
204862528.0,1024.0,1351.0,2273.0,2.0,0.0852,0.1144,0.0969,28.41,62.0,28.41
2123381760.0,290.0,504.0,1120.0,3.0,0.1,0.1201,0.1178,22.84,30.0,22.84
135724272.0,242.0,438.0,1004.0,3.0,0.1028,0.1142,0.1094,23.55,49.0,23.55
1765045760.0,928.0,1187.0,1924.0,2.0,0.1074,0.1058,0.0958,25.7,76.0,25.7
1765045760.0,606.0,1042.0,2059.0,2.0,0.1213,0.1107,0.0945,25.7,76.0,25.7
1765045760.0,328.0,569.0,1259.0,2.0,0.1314,0.1208,0.1045,25.7,76.0,25.7
1765045760.0,265.0,460.0,1025.0,3.0,0.1337,0.1229,0.106,25.7,76.0,25.7
1765045760.0,437.0,755.0,1657.0,2.0,0.1273,0.1168,0.1005,25.7,76.0,25.7
1765045760.0,452.0,782.0,1713.0,2.0,0.127,0.1163,0.1001,25.7,76.0,25.7
1765045760.0,375.0,649.0,1432.0,2.0,0.1295,0.1191,0.1027,25.7,76.0,25.7
1765045760.0,296.0,515.0,1143.0,2.0,0.1324,0.1218,0.1055,25.7,76.0,25.7
1765045760.0,265.0,460.0,1025.0,2.0,0.1333,0.1229,0.1061,25.7,76.0,25.7
1765045760.0,296.0,515.0,1143.0,2.0,0.1323,0.1217,0.1055,25.7,76.0,25.7
6095053.0,844.0,1440.0,3051.0,2.0,0.0996,0.0938,0.0874,23.77,57.0,23.77
1232684416.0,496.0,856.0,1868.0,3.0,0.074,0.0492,0.05,27.36,86.0,27.36
116683272.0,406.0,702.0,1545.0,2.0,0.1012,0.1291,0.1012,24.98,8.0,24.98
4226871040.0,353.0,612.0,1352.0,2.0,0.067,0.0772,0.0238,25.92,46.0,25.92
87392136.0,414.0,733.0,1637.0,2.0,0.0619,0.0747,0.0491,22.52,60.0,22.52
2808650496.0,262.0,455.0,1014.0,2.0,0.0726,0.0767,0.059,21.67,38.0,21.67
2808650496.0,343.0,595.0,1317.0,2.0,0.0698,0.0739,0.0561,21.67,38.0,21.67
40590752.0,395.0,694.0,1544.0,2.0,0.0734,0.1004,0.0831,24.1,40.0,24.1
4226871040.0,431.0,745.0,1635.0,1.0,0.0643,0.0744,0.0211,25.92,46.0,25.92
116683272.0,312.0,542.0,1201.0,3.0,0.1046,0.1325,0.1046,24.98,8.0,24.98
87392136.0,298.0,521.0,1162.0,2.0,0.0651,0.0779,0.0524,22.52,60.0,22.52
40590752.0,477.0,835.0,1843.0,2.0,0.0706,0.0977,0.0801,24.1,40.0,24.1
73944464.0,481.0,891.0,2036.0,3.0,0.1896,0.173,0.1308,21.55,27.0,21.55
73944464.0,344.0,638.0,1473.0,4.0,0.1929,0.1763,0.1341,21.55,27.0,21.55
68383968.0,582.0,1001.0,2169.0,2.0,0.0852,0.091,0.0767,24.59,72.0,24.59
2607496960.0,567.0,977.0,2124.0,3.0,0.1397,0.1376,0.1015,22.15,20.0,22.15
2607496960.0,890.0,1123.0,1792.0,4.0,0.1259,0.1327,0.1032,22.15,20.0,22.15
2607496960.0,334.0,582.0,1291.0,4.0,0.1483,0.1462,0.1098,22.15,20.0,22.15
2607496960.0,256.0,447.0,999.0,4.0,0.1512,0.149,0.1127,22.15,20.0,22.15
2132680832.0,170.0,296.0,665.0,3.0,0.1162,0.1128,0.1056,25.01,83.0,25.01
5071878656.0,830.0,1054.0,1696.0,5.0,0.4639,0.3786,0.1855,22.52,16.0,22.52
1823846400.0,184.0,322.0,724.0,4.0,0.1347,0.1282,0.1024,21.83,16.0,21.83
1471590656.0,347.0,601.0,1329.0,2.0,0.1043,0.0782,0.0564,22.93,8.0,22.93
337463968.0,919.0,1172.0,1892.0,4.0,0.1211,0.1194,0.1123,22.75,29.0,22.75
4185863680.0,319.0,567.0,1278.0,5.0,0.1783,0.1715,0.065,27.22,78.0,27.22
1030257728.0,255.0,444.0,990.0,5.0,0.3037,0.277,0.2036,23.48,91.0,23.48
21526470656.0,229.0,400.0,894.0,3.0,0.1285,0.1314,0.1136,24.87,81.0,24.87
173206720.0,393.0,681.0,1500.0,3.0,0.1168,0.1043,0.0569,18.47,4.0,18.47
315310944.0,331.0,574.0,1271.0,5.0,0.2003,0.1668,0.1047,21.45,33.0,21.45
4856251904.0,240.0,417.0,930.0,3.0,0.2336,0.2445,0.1633,20.19,16.0,20.19
2165132800.0,232.0,428.0,995.0,4.0,0.242,0.2484,0.1693,20.46,23.0,20.46
68383968.0,932.0,1201.0,1973.0,2.0,0.075,0.0879,0.0767,24.59,72.0,24.59
492068064.0,322.0,590.0,1358.0,3.0,0.1328,0.1434,0.0965,22.19,51.0,22.19
6654180352.0,314.0,546.0,1212.0,4.0,0.1349,0.128,0.0975,22.69,32.0,22.69
6654180352.0,236.0,410.0,917.0,4.0,0.1379,0.1308,0.1002,22.69,32.0,22.69
523292320.0,338.0,588.0,1304.0,4.0,0.2563,0.2485,0.1761,20.95,41.0,20.95
6654180352.0,547.0,943.0,2051.0,3.0,0.1265,0.1196,0.0893,22.69,32.0,22.69
181799296.0,318.0,552.0,1225.0,3.0,0.063,0.0729,0.0109,31.84,61.0,31.84
68383968.0,905.0,1146.0,1838.0,3.0,0.0718,0.086,0.0784,24.59,72.0,24.59
6654180352.0,871.0,1090.0,1717.0,4.0,0.1129,0.1147,0.0911,22.69,32.0,22.69
523292320.0,307.0,534.0,1188.0,4.0,0.2574,0.2496,0.1773,20.95,41.0,20.95
222044592.0,1039.0,1435.0,2541.0,3.0,0.0477,0.0807,0.0495,23.63,83.0,23.63
247438704.0,3748.0,6350.0,10020.0,5.0,0.1534,0.1373,0.0683,23.12,75.0,23.12
7701191168.0,29.0,51.0,115.0,3.0,0.084,0.102,0.0574,22.34,56.0,22.34
247438704.0,3811.0,6428.0,10057.0,5.0,0.1534,0.1373,0.0683,23.12,75.0,23.12
1875327872.0,258.0,465.0,1063.0,5.0,0.1514,0.1508,0.0713,22.74,66.0,22.74
166679136.0,360.0,632.0,1410.0,4.0,0.0741,0.0712,0.0602,21.75,12.0,21.75
222044592.0,276.0,513.0,1194.0,3.0,0.0729,0.0978,0.0607,23.63,83.0,23.63
160809792.0,378.0,654.0,1443.0,3.0,0.1301,0.1147,0.0874,28.32,74.0,28.32
64569704.0,1084.0,1483.0,2594.0,3.0,0.0862,0.1236,0.0396,28.54,90.0,28.54
27388649472.0,276.0,483.0,1080.0,5.0,0.1263,0.1065,0.0711,22.64,36.0,22.64
3414920192.0,191.0,345.0,794.0,4.0,0.1802,0.1852,0.1342,21.05,17.0,21.05
84658168.0,452.0,782.0,1713.0,3.0,0.0523,0.0575,-0.0265,28.89,48.0,28.89
631154496.0,191.0,357.0,840.0,3.0,0.122,0.1354,0.1059,22.64,26.0,22.64
7248969216.0,857.0,1065.0,1663.0,3.0,0.0963,0.0925,0.0764,22.9,44.0,22.9
7248969216.0,533.0,918.0,1998.0,3.0,0.1098,0.0972,0.0747,22.9,44.0,22.9
7248969216.0,300.0,520.0,1155.0,3.0,0.1182,0.1056,0.0828,22.9,44.0,22.9
7248969216.0,221.0,384.0,859.0,3.0,0.1209,0.1083,0.0855,22.9,44.0,22.9
1071938944.0,851.0,1072.0,1707.0,3.0,0.1449,0.1511,0.1155,21.44,25.0,21.44
1071938944.0,945.0,1308.0,2197.0,2.0,0.1473,0.1505,0.1111,21.44,25.0,21.44
161100960.0,362.0,628.0,1386.0,3.0,0.1186,0.1178,0.0724,25.8,69.0,25.8
5713609728.0,327.0,568.0,1259.0,3.0,0.1059,0.1146,0.086,22.61,8.0,22.61
1030257728.0,454.0,835.0,1906.0,5.0,0.3016,0.275,0.2021,23.48,91.0,23.48
984853376.0,227.0,395.0,883.0,4.0,0.1381,0.1055,0.099,24.09,79.0,24.09
1030257728.0,874.0,1130.0,1860.0,5.0,0.2759,0.2586,0.193,23.48,91.0,23.48
1071938944.0,271.0,471.0,1049.0,3.0,0.1684,0.166,0.1235,21.44,25.0,21.44
9736957952.0,341.0,594.0,1315.0,4.0,0.1227,0.1245,0.0832,24.97,46.0,24.97
621503296.0,254.0,462.0,1060.0,4.0,0.1401,0.1366,0.1103,24.14,44.0,24.14
30075246.0,784.0,1353.0,2901.0,4.0,0.0647,0.1124,0.1053,23.57,43.0,23.57
7248969216.0,378.0,654.0,1443.0,3.0,0.1153,0.1027,0.08,22.9,44.0,22.9
3357264896.0,43.0,82.0,196.0,4.0,0.135,0.1643,0.123,29.14,81.0,29.14
300087424.0,975.0,1267.0,2095.0,3.0,0.1233,0.1371,0.1026,27.91,49.0,27.91
373218752.0,174.0,331.0,787.0,4.0,0.1627,0.1577,0.1204,21.41,1.0,21.41
561430656.0,261.0,457.0,1022.0,3.0,0.2102,0.2101,0.165,20.8,35.0,20.8
2187567872.0,350.0,606.0,1340.0,5.0,0.2684,0.2473,0.1542,25.37,58.0,25.37
65230484.0,358.0,635.0,1425.0,4.0,0.1698,0.1537,0.1106,22.47,22.0,22.47
2607496960.0,412.0,715.0,1576.0,3.0,0.1454,0.1433,0.107,22.15,20.0,22.15
522116896.0,850.0,1089.0,1773.0,4.0,0.079,0.0819,0.0683,22.74,39.0,22.74
484109536.0,659.0,1132.0,2249.0,2.0,0.0781,0.0704,0.0715,23.85,74.0,23.85
2607496960.0,867.0,1177.0,1927.0,3.0,0.1321,0.1353,0.1015,22.15,20.0,22.15
484109536.0,268.0,466.0,1037.0,3.0,0.0915,0.0833,0.0843,23.85,74.0,23.85
93409672.0,818.0,1033.0,1652.0,3.0,0.0914,0.0885,0.0712,21.46,13.0,21.46
160855680.0,453.0,791.0,1747.0,4.0,0.116,0.1123,0.0918,20.78,7.0,20.78
160855680.0,391.0,685.0,1523.0,4.0,0.1185,0.1148,0.094,20.78,7.0,20.78
160855680.0,530.0,922.0,2020.0,3.0,0.113,0.1096,0.0895,20.78,7.0,20.78
4531370496.0,904.0,1163.0,1903.0,4.0,0.1948,0.2119,0.1691,21.47,59.0,21.47
4531370496.0,296.0,515.0,1143.0,4.0,0.2205,0.2287,0.1785,21.47,59.0,21.47
4531370496.0,421.0,729.0,1601.0,4.0,0.2157,0.2239,0.1735,21.47,59.0,21.47
484109536.0,378.0,654.0,1443.0,3.0,0.0877,0.0799,0.0807,23.85,74.0,23.85
4531370496.0,233.0,406.0,906.0,4.0,0.223,0.2312,0.181,21.47,59.0,21.47
4531370496.0,265.0,460.0,1025.0,4.0,0.2218,0.2301,0.18,21.47,59.0,21.47
4531370496.0,202.0,351.0,786.0,3.0,0.2241,0.2324,0.1818,21.47,59.0,21.47
195028656.0,198.0,348.0,783.0,3.0,0.0557,0.0301,0.0331,22.52,13.0,22.52
6190530048.0,170.0,296.0,665.0,3.0,0.0823,0.0515,0.0514,23.25,24.0,23.25
195028656.0,175.0,309.0,698.0,3.0,0.0563,0.0309,0.0336,22.52,13.0,22.52
484109536.0,456.0,787.0,1724.0,2.0,0.0849,0.0768,0.0778,23.85,74.0,23.85
150794912.0,365.0,642.0,1432.0,5.0,0.1071,0.1063,0.0927,21.83,18.0,21.83
484109536.0,237.0,411.0,918.0,2.0,0.0925,0.084,0.0847,23.85,74.0,23.85
150794912.0,318.0,561.0,1259.0,5.0,0.1087,0.1079,0.0946,21.83,18.0,21.83
150794912.0,287.0,507.0,1143.0,5.0,0.1099,0.1091,0.0954,21.83,18.0,21.83
4531370496.0,343.0,595.0,1317.0,3.0,0.2187,0.2271,0.1773,21.47,59.0,21.47
195028656.0,305.0,530.0,1177.0,2.0,0.0519,0.0267,0.03,22.52,13.0,22.52
6654180352.0,847.0,1143.0,1853.0,3.0,0.1186,0.117,0.0893,22.69,32.0,22.69
484109536.0,668.0,974.0,1842.0,3.0,0.077,0.073,0.0769,23.85,74.0,23.85
181351696.0,905.0,1146.0,1838.0,3.0,0.0947,0.0831,0.079,22.97,46.0,22.97
181351696.0,582.0,1001.0,2169.0,2.0,0.1085,0.0881,0.0774,22.97,46.0,22.97
160855680.0,422.0,739.0,1636.0,4.0,0.1173,0.1135,0.0932,20.78,7.0,20.78
181351696.0,932.0,1201.0,1973.0,2.0,0.0987,0.085,0.0774,22.97,46.0,22.97
484109536.0,636.0,883.0,1589.0,3.0,0.0777,0.0741,0.0783,23.85,74.0,23.85
484109536.0,959.0,1332.0,2249.0,2.0,0.0693,0.0672,0.0715,23.85,74.0,23.85
484109536.0,300.0,520.0,1155.0,3.0,0.0903,0.0822,0.0833,23.85,74.0,23.85
6190530048.0,328.0,569.0,1259.0,3.0,0.0772,0.0464,0.0463,23.25,24.0,23.25
2132680832.0,144.0,252.0,567.0,3.0,0.1171,0.1138,0.1063,25.01,83.0,25.01
2607496960.0,567.0,977.0,2124.0,3.0,0.1397,0.1376,0.1015,22.15,20.0,22.15
2132680832.0,520.0,897.0,1955.0,2.0,0.1038,0.1006,0.0936,25.01,83.0,25.01
14639181824.0,873.0,1185.0,1940.0,3.0,0.1084,0.1093,0.105,24.57,53.0,24.57
1825689728.0,710.0,1229.0,2652.0,4.0,0.1423,0.1528,0.0627,25.1,29.0,25.1
1823846400.0,503.0,869.0,1695.0,4.0,0.1231,0.1166,0.0908,21.83,16.0,21.83
371756480.0,440.0,761.0,1669.0,3.0,0.1326,0.1518,0.1249,28.91,75.0,28.91
1974715776.0,600.0,1032.0,2038.0,2.0,0.168,0.1476,0.0977,27.17,95.0,27.17
4185863680.0,666.0,1167.0,2547.0,4.0,0.1665,0.159,0.0529,27.22,78.0,27.22
454138016.0,365.0,633.0,1398.0,4.0,0.1182,0.1618,0.1096,28.9,38.0,28.9
21526470656.0,529.0,912.0,1986.0,3.0,0.1175,0.1205,0.1028,24.87,81.0,24.87
173206720.0,685.0,1175.0,2524.0,2.0,0.106,0.0934,0.0462,18.47,4.0,18.47
315310944.0,667.0,1144.0,2462.0,4.0,0.1875,0.1543,0.093,21.45,33.0,21.45
4856251904.0,563.0,970.0,1900.0,3.0,0.2206,0.2314,0.1508,20.19,16.0,20.19
2165132800.0,549.0,976.0,1961.0,3.0,0.2293,0.2358,0.1572,20.46,23.0,20.46
319673536.0,907.0,1168.0,1914.0,2.0,0.1471,0.1546,0.1056,23.27,28.0,23.27
492068064.0,666.0,1185.0,2609.0,3.0,0.1216,0.1315,0.0846,22.19,51.0,22.19
404781216.0,368.0,638.0,1409.0,2.0,0.2356,0.1897,0.142,20.4,22.0,20.4
404781216.0,315.0,547.0,1213.0,2.0,0.2374,0.1918,0.1445,20.4,22.0,20.4
181799296.0,652.0,1119.0,2410.0,2.0,0.0513,0.0613,0.0002,31.84,61.0,31.84
6654180352.0,547.0,943.0,2051.0,3.0,0.1265,0.1196,0.0893,22.69,32.0,22.69
1815791232.0,347.0,601.0,1329.0,4.0,0.1746,0.2271,0.0881,26.07,19.0,26.07
424610400.0,132.0,230.0,518.0,5.0,0.0776,0.06,0.0581,25.45,68.0,25.45
1875327872.0,602.0,1062.0,2338.0,4.0,0.1397,0.1382,0.0581,22.74,66.0,22.74
1974715776.0,850.0,1106.0,1839.0,3.0,0.1569,0.1445,0.1003,27.17,95.0,27.17
3334495744.0,727.0,1267.0,2742.0,4.0,0.0854,0.119,0.0883,23.96,36.0,23.96
424610400.0,204.0,361.0,816.0,4.0,0.076,0.0583,0.0566,25.45,68.0,25.45
64569704.0,766.0,1340.0,2901.0,3.0,0.0999,0.1285,0.0377,28.54,90.0,28.54
27388649472.0,595.0,1027.0,2031.0,4.0,0.1145,0.0952,0.0602,22.64,36.0,22.64
3414920192.0,510.0,894.0,1762.0,3.0,0.1684,0.1732,0.122,21.05,17.0,21.05
84658168.0,802.0,1370.0,2915.0,2.0,0.0398,0.0453,-0.0375,28.89,48.0,28.89
631154496.0,506.0,899.0,1797.0,3.0,0.1108,0.124,0.0943,22.64,26.0,22.64
94192120.0,351.0,612.0,1359.0,2.0,0.1234,0.1555,0.1092,25.83,77.0,25.83
94192120.0,241.0,423.0,949.0,2.0,0.1273,0.1597,0.1134,25.83,77.0,25.83
94192120.0,288.0,504.0,1127.0,2.0,0.1256,0.1578,0.111,25.83,77.0,25.83
69074648.0,896.0,1131.0,1806.0,2.0,0.0482,0.0467,0.047,24.27,67.0,24.27
69074648.0,923.0,1185.0,1940.0,1.0,0.0508,0.048,0.0453,24.27,67.0,24.27
1974715776.0,217.0,385.0,873.0,3.0,0.183,0.1623,0.1113,27.17,95.0,27.17
1974715776.0,839.0,1052.0,1663.0,3.0,0.1569,0.1453,0.1017,27.17,95.0,27.17
69074648.0,573.0,985.0,2137.0,1.0,0.0612,0.0514,0.0454,24.27,67.0,24.27
28846178.0,853.0,1094.0,1784.0,2.0,0.0613,0.052,0.048,21.25,14.0,21.25
161100960.0,779.0,1331.0,2836.0,2.0,0.1064,0.106,0.0614,25.8,69.0,25.8
14842488832.0,412.0,713.0,1568.0,4.0,0.2068,0.204,0.1503,21.88,8.0,21.88
621503296.0,579.0,1034.0,2082.0,3.0,0.1286,0.1251,0.0983,24.14,44.0,24.14
8122837504.0,243.0,422.0,942.0,5.0,0.4413,0.4066,0.2438,23.99,95.0,23.99
373218752.0,501.0,910.0,1825.0,3.0,0.1511,0.1459,0.1084,21.41,1.0,21.41
794411712.0,847.0,1101.0,1828.0,3.0,0.1312,0.1428,0.129,21.81,36.0,21.81
1974715776.0,900.0,1232.0,2038.0,2.0,0.1606,0.1452,0.0977,27.17,95.0,27.17
1654493952.0,606.0,1042.0,2059.0,3.0,0.086,0.0697,0.0697,24.02,78.0,24.02
14639181824.0,262.0,455.0,1014.0,4.0,0.1277,0.123,0.1161,24.57,53.0,24.57
14639181824.0,418.0,723.0,1590.0,3.0,0.1221,0.1175,0.1106,24.57,53.0,24.57
2132680832.0,776.0,961.0,1497.0,2.0,0.0932,0.0977,0.0965,25.01,83.0,25.01
